experiment,scenario_label,scenario,site_type,demand_regime,capacity_pct,n_slots_home,n_slots_work,n_slots_public,seed,policy,family,reliability_pct,failure_count,mandatory_events,urgent_trip_reliability_pct,urgent_trip_failure_count,urgent_trip_events,delivered_kwh_per_vehicle,total_delivered_kwh,peak_demand_kw,mean_demand_kw,coincidence_factor,peak_to_average_ratio,load_factor,line_loss_proxy_kw2h,capacity_kw_proxy,overload_hours_proxy,p95_wait_minutes,mean_wait_minutes,max_queue_length,mean_queue_length,queue_abandonments_location_total,queue_abandonments_timeout_total,action_counts,idle_action_count,normal_request_action_count,flexible_request_action_count,other_action_count,idle_action_share,normal_request_action_share,flexible_request_action_share,cheap_window_request_share,charge_above_target_request_share,claim_boundary,request_count,admitted_count,requested_not_delivered_count,critical_request_count,critical_request_served_count,critical_request_missed_count,optional_request_count,optional_request_served_count,optional_request_missed_count,critical_requested_not_delivered_count,flexible_requested_not_delivered_count,scarce_hour_count,scarce_request_count,scarce_unserved_count,oversubscription_vehicle_steps,queue_rejection_count,cheap_window_request_count,charge_above_target_request_count,low_laxity_missed_charge_count,horizon_hours,driver_behavior,fleet_policy,grid_policy,multi_actor_description,energy_cost_usd,ramp_p95_kw,demand_charge_exposure_usd_month_25,delivered_ratio_vs_ll,peak_ratio_vs_ll,critical_rnd_delta_vs_ll,oversub_delta_vs_ll,reliability_delta_vs_ll_pp,p95_wait_delta_vs_ll_min,energy_matched_1pct,energy_matched_2pct,service_gate_pass,classification,anchor_policy,driver_service_pass,fleet_queue_pass,fleet_cost_pass,fleet_operation_pass,grid_peak_pass,grid_shape_pass,grid_pass,all_pass,final_acceptability_class,actor_failure_pattern,first_failed_layer,requested_not_delivered_delta_vs_anchor,mean_queue_delta_vs_anchor,max_queue_delta_vs_anchor,energy_cost_ratio_vs_anchor,energy_cost_delta_usd_vs_anchor,demand_charge_ratio_vs_anchor,demand_charge_delta_usd_month_25_vs_anchor,peak_to_average_ratio_vs_anchor,ramp_p95_ratio_vs_anchor,load_factor_delta_vs_anchor,squared_load_proxy_ratio_vs_anchor,mean_compliance_probability,noncompliance_share,fleet_recommended_request_count,grid_adjusted_request_count,actual_request_count_driver_layer,grid_deferred_request_count,queue_high_timesteps,queue_avoidance_count,cheap_window_actual_request_share,severity_level,severity_label,service_family_decision,actual_to_fleet_request_ratio
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity0Full__F_ServiceFirst__G_NoGrid,multi_actor,90.8466819221968,80,874,90.8466819221968,80,874,42.26064229419534,3380.8513835356275,113.0,40.73809523809524,2.7738164815897135,2.7738164815897135,0.36051411715128534,450252.0,72.0,26,0.0,0.0,8,0.0,0,0,"[12923, 0, 517, 0]",12923,517,0,0,0.9615327380952381,0.03846726190476191,0.0,0.2804642166344294,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",517,517,0,5154,462,4692,69,55,14,0,0,0,0,0,0,0,145,0,4692,168,Severity0Full,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and NoGridIncentive; keep_probability=1.0.,943202.4276353266,57.0,2825.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,517.0,517.0,517.0,0.0,0.0,0.0,0.2804642166344294,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity0Full__F_ServiceFirst__G_PeakPenalty,multi_actor,90.8466819221968,80,874,90.8466819221968,80,874,42.26064229419534,3380.8513835356275,99.0,40.654761904761905,2.4351390922401173,2.4351390922401173,0.41065416065416066,437036.0,72.0,26,0.0,0.0,6,0.0,0,0,"[12925, 0, 515, 0]",12925,515,0,0,0.9616815476190477,0.038318452380952384,0.0,0.258252427184466,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",515,515,0,5154,461,4693,68,54,14,0,0,0,0,0,0,0,133,0,4693,168,Severity0Full,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and GridPeakPenalty; keep_probability=1.0.,955905.2957190104,57.0,2475.0,1.0,0.8761061946902655,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-2.0,1.0134678068159035,12702.868083683774,0.8761061946902655,-350.0,0.8779020199795282,1.0,0.05014004350287532,0.9706475484839601,1.0,0.0,537.0,515.0,515.0,22.0,0.0,0.0,0.258252427184466,0,full_compliance,ServiceFirst/Balanced merged family,0.9590316573556797
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity0Full__F_ServiceGridWeighted__G_NoGrid,multi_actor,90.8466819221968,80,874,90.8466819221968,80,874,42.26064229419534,3380.8513835356275,113.0,40.73809523809524,2.7738164815897135,2.7738164815897135,0.36051411715128534,448950.0,72.0,27,0.0,0.0,8,0.0,0,0,"[12923, 0, 517, 0]",12923,517,0,0,0.9615327380952381,0.03846726190476191,0.0,0.28820116054158607,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",517,517,0,5154,464,4690,93,53,40,0,0,0,0,0,0,0,149,0,4690,168,Severity0Full,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=1.0.,931821.8197962393,57.0,2825.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.9879340770277497,-11380.607839087374,1.0,0.0,1.0,1.0,0.0,0.9971082860264918,1.0,0.0,517.0,517.0,517.0,0.0,0.0,0.0,0.28820116054158607,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity0Full__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,90.8466819221968,80,874,90.8466819221968,80,874,42.26064229419534,3380.8513835356275,99.0,40.654761904761905,2.4351390922401173,2.4351390922401173,0.41065416065416066,435636.0,72.0,27,0.0,0.0,6,0.0,0,0,"[12925, 0, 515, 0]",12925,515,0,0,0.9616815476190477,0.038318452380952384,0.0,0.26601941747572816,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",515,515,0,5154,463,4691,92,52,40,0,0,0,0,0,0,0,137,0,4691,168,Severity0Full,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=1.0.,944524.687879923,57.0,2475.0,1.0,0.8761061946902655,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-2.0,1.0014018838436531,1322.2602445964003,0.8761061946902655,-350.0,0.8779020199795282,1.0,0.05014004350287532,0.9675381786199728,1.0,0.0,537.0,515.0,515.0,22.0,0.0,0.0,0.26601941747572816,0,full_compliance,strong service-grid baseline,0.9590316573556797
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity1Mild__F_ServiceFirst__G_NoGrid,multi_actor,90.38901601830663,84,874,90.38901601830663,84,874,41.55853698140513,3324.6829585124106,113.0,44.160714285714285,2.558835422563688,2.558835422563688,0.39080278128950696,496355.0,72.0,33,60.0,7.5,9,0.05952380952380952,2,0,"[12888, 0, 479, 73]",12888,479,0,73,0.9589285714285715,0.03563988095238095,0.0,0.2753623188405797,0.09239130434782608,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",552,550,34,5154,472,4682,68,54,14,33,0,10,51,12,10,2,152,51,4655,168,Severity1Mild,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.95.,924931.8724637924,64.0,2825.0,0.9833863075742546,1.0,33,10,-0.4576659038901596,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,34.0,0.05952380952380952,1.0,0.9806292322451504,-18270.555171534186,1.0,0.0,0.922496293300984,1.1228070175438596,0.03028866413822162,1.1023937705995754,0.95,0.050148809523809526,508.0,508.0,552.0,0.0,10.0,0.0,0.2753623188405797,1,mild_deviation,ServiceFirst/Balanced merged family,1.0866141732283465
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity1Mild__F_ServiceFirst__G_PeakPenalty,multi_actor,89.81693363844394,89,874,89.81693363844394,89,874,41.79971766826274,3343.977413461019,99.0,43.017857142857146,2.3013698630136985,2.3013698630136985,0.43452380952380953,475765.0,72.0,36,2.9999999999998295,4.5,6,0.03571428571428571,2,0,"[12897, 0, 489, 54]",12897,489,0,54,0.9595982142857142,0.036383928571428574,0.0,0.26335174953959484,0.06998158379373849,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",543,541,20,5154,473,4681,68,54,14,20,0,6,24,7,6,2,143,38,4665,168,Severity1Mild,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.95.,947361.5130512533,57.0,2475.0,0.9890932886745094,0.8761061946902655,20,6,-1.029748283752852,2.9999999999998295,False,True,False,harmful by queue contention,LeastLaxity,False,True,True,True,True,True,True,False,not_mutually_acceptable,driver_only_fail,driver,20.0,0.03571428571428571,-2.0,1.0044095363774177,4159.0854159266455,0.8761061946902655,-350.0,0.8296763244029579,1.0,0.0740096923725242,1.0566638238142196,0.95,0.04769345238095238,528.0,504.0,543.0,24.0,6.0,0.0,0.26335174953959484,1,mild_deviation,ServiceFirst/Balanced merged family,1.0284090909090908
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity1Mild__F_ServiceGridWeighted__G_NoGrid,multi_actor,90.8466819221968,80,874,90.8466819221968,80,874,41.94735351936866,3355.788281549493,113.0,42.75595238095238,2.6429068634275374,2.6429068634275374,0.37837126000842813,475553.0,72.0,31,60.0,6.0,8,0.047619047619047616,3,0,"[12890, 0, 490, 60]",12890,490,0,60,0.9590773809523809,0.036458333333333336,0.0,0.28545454545454546,0.06909090909090909,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",550,547,26,5154,478,4676,92,51,41,26,0,8,40,9,8,3,157,38,4655,168,Severity1Mild,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.95.,931424.819664433,57.0,2825.0,0.9925867483829106,1.0,26,8,0.0,60.0,True,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,True,True,False,not_mutually_acceptable,driver_fleet_fail,driver,26.0,0.047619047619047616,0.0,0.9875131704225774,-11777.607970893616,1.0,0.0,0.9528052345816512,1.0,0.017857142857142794,1.056192976377673,0.95,0.05163690476190476,513.0,513.0,550.0,0.0,8.0,0.0,0.28545454545454546,1,mild_deviation,strong service-grid baseline,1.0721247563352827
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity1Mild__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,90.16018306636155,86,874,90.16018306636155,86,874,41.80752276755711,3344.601821404569,99.0,43.101190476190474,2.296920314873636,2.296920314873636,0.43536556036556034,467981.0,72.0,29,60.0,4.5,7,0.03571428571428571,3,0,"[12894, 0, 475, 71]",12894,475,0,71,0.959375,0.035342261904761904,0.0,0.28205128205128205,0.08058608058608059,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",546,543,18,5154,482,4672,92,49,43,18,0,6,31,6,6,3,154,44,4657,168,Severity1Mild,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.95.,936178.717055044,57.0,2475.0,0.9892779782312852,0.8761061946902655,18,6,-0.6864988558352394,60.0,False,True,False,harmful by queue contention,LeastLaxity,False,False,True,False,True,True,True,False,not_mutually_acceptable,driver_fleet_fail,driver,18.0,0.03571428571428571,-1.0,0.992553337041454,-7023.710580282612,0.8761061946902655,-350.0,0.8280721994835212,1.0,0.074851443214275,1.0393757273704503,0.95,0.050074404761904764,524.0,502.0,546.0,22.0,6.0,0.0,0.28205128205128205,1,mild_deviation,strong service-grid baseline,1.0419847328244274
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity2Moderate__F_ServiceFirst__G_NoGrid,multi_actor,89.93135011441647,88,874,89.93135011441647,88,874,41.18699836300243,3294.9598690401945,113.0,50.976190476190474,2.2167211583372257,2.2167211583372257,0.45111672987779183,597824.0,72.0,48,60.0,15.75,10,0.125,7,0,"[12744, 0, 411, 285]",12744,411,0,285,0.9482142857142857,0.030580357142857142,0.0,0.2974137931034483,0.2959770114942529,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",696,689,163,5154,494,4660,73,53,20,161,0,19,131,34,21,7,207,206,4511,168,Severity2Moderate,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.8.,927085.2364714803,64.0,2825.0,0.9745947086246632,1.0,161,21,-0.9153318077803192,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,163.0,0.125,2.0,0.9829122670896286,-16117.191163846292,1.0,0.0,0.7991592713685195,1.1228070175438596,0.09060261272650649,1.3277542354059504,0.7999999999999998,0.19635416666666666,495.0,495.0,696.0,0.0,19.0,0.0,0.2974137931034483,2,moderate_deviation,ServiceFirst/Balanced merged family,1.406060606060606
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity2Moderate__F_ServiceFirst__G_PeakPenalty,multi_actor,90.2745995423341,85,874,90.2745995423341,85,874,41.06879275499222,3285.5034203993773,113.0,50.5,2.237623762376238,2.237623762376238,0.4469026548672566,600222.0,72.0,52,60.0,13.5,9,0.10714285714285714,7,0,"[12780, 0, 402, 258]",12780,402,0,258,0.9508928571428571,0.029910714285714287,0.0,0.296969696969697,0.2606060606060606,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",660,653,123,5153,498,4655,75,50,25,121,0,17,91,32,18,7,196,172,4543,168,Severity2Moderate,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.8.,911512.669070732,64.0,2825.0,0.9717976473025155,1.0,121,18,-0.5720823798626924,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,123.0,0.10714285714285714,1.0,0.9664019539855903,-31689.758564594667,1.0,0.0,0.8066949552098068,1.1228070175438596,0.08638853771597127,1.3330801417872657,0.7999999999999998,0.19620535714285714,506.0,487.0,660.0,19.0,17.0,0.0,0.296969696969697,2,moderate_deviation,ServiceFirst/Balanced merged family,1.3043478260869565
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,89.24485125858124,94,874,89.24485125858124,94,874,40.78518187102062,3262.8145496816496,113.0,52.482142857142854,2.153113303844845,2.153113303844845,0.46444374209860934,626063.0,72.0,50,62.99999999999983,20.25,10,0.16071428571428573,7,0,"[12756, 0, 400, 284]",12756,400,0,284,0.9491071428571428,0.02976190476190476,0.0,0.3026315789473684,0.2909356725146199,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",684,676,161,5154,492,4662,85,50,35,158,0,26,167,45,28,7,207,199,4519,168,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,910789.849657506,61.89999999999992,2825.0,0.9650866540810388,1.0,158,28,-1.6018306636155586,62.99999999999983,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,161.0,0.16071428571428573,2.0,0.9656356079796347,-32412.57797782065,1.0,0.0,0.7762277418623115,1.0859649122807005,0.103929624947324,1.390472446541048,0.7999999999999998,0.19813988095238094,484.0,484.0,684.0,0.0,26.0,0.0,0.3026315789473684,2,moderate_deviation,strong service-grid baseline,1.4132231404958677
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity2Moderate__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,90.16018306636155,86,874,90.16018306636155,86,874,40.61856417379255,3249.485133903404,106.0,50.529761904761905,2.0977735893509246,2.0977735893509246,0.4766958670260557,581831.0,72.0,50,60.0,11.25,8,0.08928571428571429,5,0,"[12769, 0, 404, 267]",12769,404,0,267,0.9500744047619047,0.03005952380952381,0.0,0.27123695976154993,0.28017883755588674,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",671,666,140,5154,490,4664,83,51,32,140,0,15,84,23,15,5,182,188,4534,168,Severity2Moderate,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.8.,921569.4567996158,57.0,2650.0,0.9611440330468347,0.9380530973451328,140,15,-0.6864988558352394,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,140.0,0.08928571428571429,0.0,0.9770643393169097,-21632.970835710876,0.9380530973451328,-175.0,0.7562769935481315,1.0,0.11618174987477037,1.2922341266668445,0.7999999999999998,0.19933035714285716,511.0,491.0,671.0,20.0,15.0,0.0,0.27123695976154993,2,moderate_deviation,strong service-grid baseline,1.3131115459882583
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4542,D_Severity3Severe__F_ServiceFirst__G_NoGrid,multi_actor,89.7025171624714,90,874,89.7025171624714,90,874,40.73384986760429,3258.7079894083436,113.0,64.58928571428571,1.7495161736245508,1.7495161736245508,0.5715865992414665,852265.0,72.0,85,120.0,22.5,10,0.17857142857142858,9,0,"[12532, 0, 316, 592]",12532,316,0,592,0.9324404761904762,0.02351190476190476,0.0,0.31057268722466963,0.4801762114537445,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",908,899,358,5154,514,4640,103,43,60,347,0,28,194,82,31,9,282,436,4312,168,Severity3Severe,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.55.,914531.767555161,64.0,2825.0,0.9638720013774906,1.0,347,31,-1.144164759725399,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,358.0,0.17857142857142858,2.0,0.9696028559298295,-28670.660080165602,1.0,0.0,0.6307252787761497,1.1228070175438596,0.21107248209018115,1.8928622193793698,0.5499999999999999,0.44694940476190476,524.0,524.0,908.0,0.0,28.0,0.0,0.31057268722466963,3,severe_deviation,ServiceFirst/Balanced merged family,1.7328244274809161
